frame,lmk_0_x,lmk_0_y,lmk_0_z,lmk_0_visibility,lmk_1_x,lmk_1_y,lmk_1_z,lmk_1_visibility,lmk_2_x,lmk_2_y,lmk_2_z,lmk_2_visibility,lmk_3_x,lmk_3_y,lmk_3_z,lmk_3_visibility,lmk_4_x,lmk_4_y,lmk_4_z,lmk_4_visibility,lmk_5_x,lmk_5_y,lmk_5_z,lmk_5_visibility,lmk_6_x,lmk_6_y,lmk_6_z,lmk_6_visibility,lmk_7_x,lmk_7_y,lmk_7_z,lmk_7_visibility,lmk_8_x,lmk_8_y,lmk_8_z,lmk_8_visibility,lmk_9_x,lmk_9_y,lmk_9_z,lmk_9_visibility,lmk_10_x,lmk_10_y,lmk_10_z,lmk_10_visibility,lmk_11_x,lmk_11_y,lmk_11_z,lmk_11_visibility,lmk_12_x,lmk_12_y,lmk_12_z,lmk_12_visibility,lmk_13_x,lmk_13_y,lmk_13_z,lmk_13_visibility,lmk_14_x,lmk_14_y,lmk_14_z,lmk_14_visibility,lmk_15_x,lmk_15_y,lmk_15_z,lmk_15_visibility,lmk_16_x,lmk_16_y,lmk_16_z,lmk_16_visibility,lmk_17_x,lmk_17_y,lmk_17_z,lmk_17_visibility,lmk_18_x,lmk_18_y,lmk_18_z,lmk_18_visibility,lmk_19_x,lmk_19_y,lmk_19_z,lmk_19_visibility,lmk_20_x,lmk_20_y,lmk_20_z,lmk_20_visibility,lmk_21_x,lmk_21_y,lmk_21_z,lmk_21_visibility,lmk_22_x,lmk_22_y,lmk_22_z,lmk_22_visibility,lmk_23_x,lmk_23_y,lmk_23_z,lmk_23_visibility,lmk_24_x,lmk_24_y,lmk_24_z,lmk_24_visibility,lmk_25_x,lmk_25_y,lmk_25_z,lmk_25_visibility,lmk_26_x,lmk_26_y,lmk_26_z,lmk_26_visibility,lmk_27_x,lmk_27_y,lmk_27_z,lmk_27_visibility,lmk_28_x,lmk_28_y,lmk_28_z,lmk_28_visibility,lmk_29_x,lmk_29_y,lmk_29_z,lmk_29_visibility,lmk_30_x,lmk_30_y,lmk_30_z,lmk_30_visibility,lmk_31_x,lmk_31_y,lmk_31_z,lmk_31_visibility,lmk_32_x,lmk_32_y,lmk_32_z,lmk_32_visibility
59,0.47440582513809204,0.1966705322265625,-0.33682262897491455,0.9999947547912598,0.47643810510635376,0.17377035319805145,-0.31368008255958557,0.9999881386756897,0.4791383147239685,0.17455731332302094,-0.3137248754501343,0.9999855160713196,0.48129788041114807,0.17514370381832123,-0.3137412667274475,0.9999816417694092,0.46634483337402344,0.17062151432037354,-0.32936522364616394,0.9999915957450867,0.46094849705696106,0.16905248165130615,-0.3293757736682892,0.9999920129776001,0.4553295969963074,0.1674647033214569,-0.3293081820011139,0.9999905824661255,0.47557690739631653,0.18400144577026367,-0.17515666782855988,0.9999841451644897,0.4400016963481903,0.17590562999248505,-0.250783771276474,0.9999922513961792,0.47656258940696716,0.21960093080997467,-0.28493982553482056,0.9999924302101135,0.4647810757160187,0.2183828055858612,-0.3061080276966095,0.9999953508377075,0.49888575077056885,0.3289155662059784,-0.06616917252540588,0.9999375343322754,0.3895460069179535,0.31510406732559204,-0.20262520015239716,0.9999555349349976,0.5366292595863342,0.45555102825164795,-0.010995021089911461,0.9789761900901794,0.35934770107269287,0.4797762334346771,-0.20659159123897552,0.9965901374816895,0.5817174315452576,0.5626858472824097,-0.17271706461906433,0.9927923679351807,0.35889747738838196,0.6240676641464233,-0.3120988607406616,0.9899364709854126,0.5950300693511963,0.590065598487854,-0.21289652585983276,0.9829283356666565,0.35814759135246277,0.665191113948822,-0.34744033217430115,0.9787463545799255,0.5950389504432678,0.5847945809364319,-0.2556692957878113,0.9852655529975891,0.36896994709968567,0.6592443585395813,-0.381775826215744,0.980415940284729,0.5881451964378357,0.5750001668930054,-0.19500859081745148,0.9848136305809021,0.37217622995376587,0.6444173455238342,-0.3269962966442108,0.9778388738632202,0.4644823372364044,0.6349453926086426,0.04391970857977867,0.998971700668335,0.39812958240509033,0.6282558441162109,-0.04373420774936676,0.9995518326759338,0.4749099016189575,0.8399157524108887,0.14265207946300507,0.8912990093231201,0.39892444014549255,0.8386934399604797,-0.08501403033733368,0.9548577666282654,0.4680043160915375,0.988388180732727,0.3833346664905548,0.6113763451576233,0.38864320516586304,1.0489606857299805,-0.018950005993247032,0.8613201379776001,0.4594828486442566,1.0051707029342651,0.40350863337516785,0.5729817748069763,0.3801864683628082,1.074048399925232,-0.01996643655002117,0.5705832839012146,0.4756094515323639,1.0212322473526,0.3289683759212494,0.5988945364952087,0.4107855558395386,1.1361548900604248,-0.16219018399715424,0.7867256999015808
60,0.47442060708999634,0.1968757063150406,-0.35318708419799805,0.9999951124191284,0.4764251708984375,0.17381057143211365,-0.3293383717536926,0.9999889731407166,0.47913187742233276,0.17458301782608032,-0.329397976398468,0.9999865889549255,0.4812946617603302,0.1751587688922882,-0.3294011652469635,0.999983012676239,0.4663299322128296,0.1708233654499054,-0.344109445810318,0.9999920725822449,0.4609174132347107,0.16940324008464813,-0.3441222310066223,0.9999924302101135,0.45530349016189575,0.1680336892604828,-0.34407690167427063,0.9999910593032837,0.47554391622543335,0.18417459726333618,-0.18407239019870758,0.9999850988388062,0.4400080144405365,0.17725244164466858,-0.25495800375938416,0.9999926686286926,0.47681012749671936,0.21986912190914154,-0.2987496554851532,0.9999929666519165,0.4649081528186798,0.21868468821048737,-0.31857505440711975,0.9999956488609314,0.4993741810321808,0.33163273334503174,-0.06680724769830704,0.9999425411224365,0.38955920934677124,0.31689614057540894,-0.20264945924282074,0.9999582767486572,0.5329263210296631,0.4639606475830078,-0.03067191317677498,0.9794150590896606,0.36431407928466797,0.4955025613307953,-0.20843617618083954,0.9964697360992432,0.574088454246521,0.5696111917495728,-0.23275171220302582,0.9928286671638489,0.3705098032951355,0.6345040798187256,-0.32769739627838135,0.9893180131912231,0.5883025527000427,0.5959222316741943,-0.27997148036956787,0.9831898212432861,0.37087780237197876,0.6762118935585022,-0.36643531918525696,0.9777224063873291,0.5895792245864868,0.5900859236717224,-0.32274213433265686,0.9854633212089539,0.38606247305870056,0.6693515777587891,-0.4014228582382202,0.9794425964355469,0.5817813277244568,0.5791336894035339,-0.2560051381587982,0.9849340319633484,0.3884982764720917,0.6532740592956543,-0.3425900340080261,0.9766752123832703,0.4630212187767029,0.6344399452209473,0.04535512626171112,0.9989665150642395,0.39630571007728577,0.6276937127113342,-0.04516785964369774,0.9995609521865845,0.47373974323272705,0.8415727615356445,0.13646213710308075,0.8901206254959106,0.398712158203125,0.8411122560501099,-0.08784201741218567,0.9575348496437073,0.46646377444267273,0.9905034899711609,0.3998725712299347,0.6185923218727112,0.3868962526321411,1.0682034492492676,-0.035700153559446335,0.866261899471283,0.45812156796455383,1.0089532136917114,0.4218713343143463,0.5778114199638367,0.3783932328224182,1.0935949087142944,-0.03700985386967659,0.5758866667747498,0.4756777584552765,1.0216693878173828,0.3472173511981964,0.5999352335929871,0.41058987379074097,1.1600215435028076,-0.18977101147174835,0.7888591289520264
61,0.47456681728363037,0.1968897134065628,-0.3758262097835541,0.9999952912330627,0.4764474630355835,0.17375881969928741,-0.3511086404323578,0.9999895095825195,0.4791507124900818,0.17449809610843658,-0.3511650264263153,0.9999873638153076,0.48131152987480164,0.17504625022411346,-0.3511514961719513,0.9999839067459106,0.46636152267456055,0.17086341977119446,-0.36580583453178406,0.9999923706054688,0.4609362781047821,0.1694345623254776,-0.36582836508750916,0.9999926090240479,0.4553089439868927,0.16808269917964935,-0.36581525206565857,0.999991238117218,0.47554466128349304,0.1841556578874588,-0.2021178901195526,0.9999854564666748,0.44002994894981384,0.17755647003650665,-0.27186816930770874,0.999992847442627,0.477149099111557,0.21988265216350555,-0.3201047480106354,0.9999933242797852,0.46515098214149475,0.21870531141757965,-0.33956506848335266,0.9999958872795105,0.49987664818763733,0.33155888319015503,-0.08243595063686371,0.999946117401123,0.3897233307361603,0.317219614982605,-0.2174546867609024,0.9999595880508423,0.5294439792633057,0.46729984879493713,-0.04843077436089516,0.9798778295516968,0.3690309524536133,0.49553775787353516,-0.21528024971485138,0.9964928030967712,0.564022421836853,0.570287823677063,-0.25724440813064575,0.9928765296936035,0.3792090117931366,0.6469109058380127,-0.32186806201934814,0.9890556335449219,0.5800507068634033,0.6023918986320496,-0.30677327513694763,0.9833802580833435,0.37870317697525024,0.6873310804367065,-0.3608790338039398,0.9770024418830872,0.5813722014427185,0.5965421199798584,-0.34850263595581055,0.9856188893318176,0.3932378590106964,0.6862911581993103,-0.39622434973716736,0.9787623882293701,0.5726172924041748,0.583873450756073,-0.2802690267562866,0.9850175380706787,0.39550480246543884,0.6709088087081909,-0.3364447057247162,0.9759770631790161,0.463249146938324,0.6339529156684875,0.04532884806394577,0.9989069700241089,0.3968745172023773,0.629094123840332,-0.045137807726860046,0.9995296597480774,0.4737381935119629,0.845187783241272,0.13298165798187256,0.8907368779182434,0.39811965823173523,0.8511451482772827,-0.05050305649638176,0.9592109322547913,0.46612629294395447,0.9999350309371948,0.390950083732605,0.6291776299476624,0.38821086287498474,1.0677106380462646,0.06002121418714523,0.8687120079994202,0.45770949125289917,1.0209296941757202,0.41131752729415894,0.587031364440918,0.37877294421195984,1.0964739322662354,0.06418373435735703,0.5771946907043457,0.4865129590034485,1.0719300508499146,0.32497695088386536,0.6049752235412598,0.40904539823532104,1.1651018857955933,-0.08927600085735321,0.7868459224700928
62,0.47480297088623047,0.19671756029129028,-0.3914896547794342,0.9999954700469971,0.4765063226222992,0.17338411509990692,-0.36660870909690857,0.9999900460243225,0.47922220826148987,0.1740674376487732,-0.366655558347702,0.9999880790710449,0.4814046025276184,0.17456988990306854,-0.36665472388267517,0.9999848008155823,0.46638157963752747,0.17074772715568542,-0.38266846537590027,0.9999926686286926,0.4609427750110626,0.16941510140895844,-0.3827160894870758,0.9999929070472717,0.4553118944168091,0.16810820996761322,-0.3827004134654999,0.9999915361404419,0.47565504908561707,0.18409234285354614,-0.21673956513404846,0.9999858736991882,0.44003793597221375,0.17780202627182007,-0.2925507724285126,0.9999931454658508,0.477864146232605,0.21975934505462646,-0.33530983328819275,0.9999936819076538,0.46556055545806885,0.21870999038219452,-0.35659629106521606,0.9999961256980896,0.5000516176223755,0.33098745346069336,-0.08852945268154144,0.999948263168335,0.39017343521118164,0.31783074140548706,-0.245621919631958,0.9999611377716064,0.5267654657363892,0.46987468004226685,-0.04224139451980591,0.9799017906188965,0.37539568543434143,0.5003817081451416,-0.2299625724554062,0.9965320825576782,0.5576104521751404,0.582062304019928,-0.22585558891296387,0.9924866557121277,0.3887682557106018,0.6598089337348938,-0.3325199484825134,0.9887783527374268,0.5700568556785583,0.6142596006393433,-0.2706506848335266,0.9825534224510193,0.38704150915145874,0.6995190382003784,-0.3732573390007019,0.9763152599334717,0.5696992874145508,0.6094451546669006,-0.3122725784778595,0.9848307967185974,0.3999311327934265,0.6999443173408508,-0.40730971097946167,0.9780893921852112,0.5629600286483765,0.59688401222229,-0.24825461208820343,0.9841373562812805,0.4017440378665924,0.6853107213973999,-0.3467582166194916,0.9752284288406372,0.46343597769737244,0.6340032815933228,0.048034295439720154,0.9988453388214111,0.39879751205444336,0.6335886120796204,-0.047849297523498535,0.9995098114013672,0.47348394989967346,0.847383439540863,0.1365686058998108,0.8908843398094177,0.3974944055080414,0.867470920085907,-0.03967077285051346,0.9610603451728821,0.4661739766597748,1.0125923156738281,0.38645070791244507,0.6369066834449768,0.3893681466579437,1.0718674659729004,0.06320938467979431,0.8721105456352234,0.4577096104621887,1.035772442817688,0.4050791561603546,0.5953002572059631,0.37934577465057373,1.1085697412490845,0.06659232079982758,0.5777187347412109,0.49573057889938354,1.0882394313812256,0.3215004801750183,0.6094734072685242,0.4092623293399811,1.1808799505233765,-0.08496303111314774,0.7867751121520996
63,0.4750555455684662,0.19652141630649567,-0.41873201727867126,0.9999956488609314,0.4767458736896515,0.1729372888803482,-0.39501264691352844,0.9999905228614807,0.47955915331840515,0.17360392212867737,-0.3950324058532715,0.9999886751174927,0.4818345606327057,0.17409077286720276,-0.3950238823890686,0.9999855756759644,0.4664243757724762,0.17053121328353882,-0.40976202487945557,0.9999929666519165,0.46096184849739075,0.16931526362895966,-0.4098309576511383,0.9999932050704956,0.4553165137767792,0.1680997908115387,-0.4098176062107086,0.9999918937683105,0.4765815734863281,0.18403688073158264,-0.2480316013097763,0.9999860525131226,0.4400433599948883,0.1779429167509079,-0.319638729095459,0.9999934434890747,0.4785846471786499,0.21968652307987213,-0.36343860626220703,0.9999939799308777,0.4658033549785614,0.21872155368328094,-0.3835338056087494,0.9999963641166687,0.501075029373169,0.3329598009586334,-0.11368362605571747,0.9999505281448364,0.39010462164878845,0.3185668885707855,-0.27284273505210876,0.999963641166687,0.526391863822937,0.48286172747612,-0.032985515892505646,0.9803503751754761,0.38017067313194275,0.5047414302825928,-0.261588454246521,0.9966393709182739,0.5535894632339478,0.6061094403266907,-0.18136964738368988,0.9923484921455383,0.3951464295387268,0.6641149520874023,-0.3555263876914978,0.9889567494392395,0.5649837851524353,0.6457232236862183,-0.22051149606704712,0.9821693897247314,0.39646321535110474,0.7082546949386597,-0.3978511393070221,0.9766006469726562,0.562320351600647,0.6427329778671265,-0.2629639208316803,0.9844142198562622,0.4092349112033844,0.704293429851532,-0.4294379651546478,0.9783210158348083,0.5567573308944702,0.6282740235328674,-0.20300178229808807,0.9836564660072327,0.40977880358695984,0.6870394945144653,-0.36915111541748047,0.9753943681716919,0.46356290578842163,0.6340506076812744,0.05131622031331062,0.9988378882408142,0.3988970220088959,0.6379642486572266,-0.05120887979865074,0.9995272755622864,0.47351327538490295,0.8452935218811035,0.1958158165216446,0.8902103900909424,0.39724329113960266,0.8704665303230286,-0.03262082114815712,0.9631020426750183,0.4655109941959381,1.0080527067184448,0.46676671504974365,0.6447765827178955,0.38985294103622437,1.0711978673934937,0.05774630233645439,0.8765819668769836,0.4567858874797821,1.0286983251571655,0.4883939325809479,0.6035882830619812,0.3809015452861786,1.1077234745025635,0.06034240499138832,0.5801365375518799,0.49631550908088684,1.077484369277954,0.4149605631828308,0.6170477271080017,0.4122660756111145,1.182110071182251,-0.09006908535957336,0.7899501323699951
64,0.47561419010162354,0.1972302943468094,-0.4171774983406067,0.9999954700469971,0.4773750901222229,0.17355403304100037,-0.3949437439441681,0.9999902248382568,0.48020267486572266,0.1741749346256256,-0.39496830105781555,0.9999883770942688,0.48246148228645325,0.17462226748466492,-0.3949691951274872,0.9999853372573853,0.46686604619026184,0.17144224047660828,-0.41048094630241394,0.9999925494194031,0.4613599181175232,0.17026248574256897,-0.41055530309677124,0.9999927878379822,0.4556930661201477,0.16913408041000366,-0.41055139899253845,0.9999914169311523,0.4774513840675354,0.1847030520439148,-0.2531675696372986,0.999984860420227,0.44035786390304565,0.17900694906711578,-0.32792022824287415,0.999993085861206,0.4790881872177124,0.22028714418411255,-0.3633093237876892,0.9999939203262329,0.4661225378513336,0.21965858340263367,-0.3843689262866974,0.9999963641166687,0.5022615790367126,0.3348783254623413,-0.1217070147395134,0.9999502897262573,0.39009612798690796,0.31969842314720154,-0.28474465012550354,0.999964714050293,0.5253533720970154,0.4896222651004791,-0.03685805946588516,0.9798980951309204,0.3867253065109253,0.5062286853790283,-0.27471691370010376,0.9966272115707397,0.5484680533409119,0.6210505366325378,-0.16816338896751404,0.9915058612823486,0.39985087513923645,0.6664618253707886,-0.3602605164051056,0.9885408282279968,0.5577489137649536,0.6612305641174316,-0.20512065291404724,0.9803934693336487,0.4026344418525696,0.7118288278579712,-0.40204182267189026,0.9758185148239136,0.5557394027709961,0.6618245840072632,-0.24725835025310516,0.9827269315719604,0.41650259494781494,0.7098797559738159,-0.43214526772499084,0.977527916431427,0.5509951710700989,0.6476653218269348,-0.18944689631462097,0.981907844543457,0.4155530333518982,0.6909052729606628,-0.3731539845466614,0.9744399785995483,0.4637049436569214,0.6340676546096802,0.05250438302755356,0.9987958669662476,0.39984700083732605,0.6392315626144409,-0.05240889638662338,0.999520480632782,0.4729450047016144,0.8447674512863159,0.18065492808818817,0.8838783502578735,0.3972521126270294,0.8689296245574951,-0.016050228849053383,0.9636921882629395,0.4639078378677368,1.0068340301513672,0.4480110704898834,0.6429498195648193,0.39125412702560425,1.070228099822998,0.09279046207666397,0.8771264553070068,0.4546850621700287,1.028193473815918,0.4736364781856537,0.6055854558944702,0.3819945156574249,1.1051594018936157,0.09747865051031113,0.579054057598114,0.49607667326927185,1.0774141550064087,0.394196480512619,0.617059588432312,0.4156907796859741,1.1781214475631714,-0.045964717864990234,0.7874707579612732
65,0.4759652018547058,0.19896595180034637,-0.4070252478122711,0.9999952912330627,0.4779055416584015,0.175370991230011,-0.38780298829078674,0.9999898672103882,0.48079100251197815,0.17595551908016205,-0.38782796263694763,0.9999880790710449,0.48307862877845764,0.176375150680542,-0.3878549635410309,0.9999851584434509,0.46713727712631226,0.17334020137786865,-0.40153536200523376,0.9999920725822449,0.46156278252601624,0.17216721177101135,-0.40160948038101196,0.999992311000824,0.455912709236145,0.17112429440021515,-0.4015963673591614,0.9999908208847046,0.4789556562900543,0.18645191192626953,-0.25845783948898315,0.9999840259552002,0.440687358379364,0.18128763139247894,-0.32384058833122253,0.9999926686286926,0.4795006811618805,0.2219417840242386,-0.3570552468299866,0.9999938607215881,0.46632444858551025,0.2219465672969818,-0.3756110966205597,0.9999962449073792,0.5033555626869202,0.33494478464126587,-0.130869060754776,0.9999485611915588,0.3904019296169281,0.3204938471317291,-0.28593212366104126,0.9999646544456482,0.5242086052894592,0.49350112676620483,-0.05114534869790077,0.9790014028549194,0.3912360966205597,0.5064709186553955,-0.27600154280662537,0.9965380430221558,0.5456478595733643,0.62837815284729,-0.16275404393672943,0.9900332689285278,0.40634483098983765,0.6662933230400085,-0.3532816767692566,0.9876548051834106,0.5530617237091064,0.668034017086029,-0.20156623423099518,0.9774823784828186,0.40866178274154663,0.7107763886451721,-0.3920603394508362,0.974295973777771,0.5509082078933716,0.6685486435890198,-0.2434658408164978,0.9799715280532837,0.4240061044692993,0.707220196723938,-0.4195779860019684,0.9760314226150513,0.5470862984657288,0.6550132632255554,-0.18503212928771973,0.9790830016136169,0.42391717433929443,0.6909496784210205,-0.3648695945739746,0.9727623462677002,0.4636073112487793,0.6327183246612549,0.052137184888124466,0.9986737966537476,0.39989519119262695,0.6382668018341064,-0.05203228443861008,0.999467670917511,0.4718433916568756,0.8472195267677307,0.12845316529273987,0.8735986351966858,0.39726942777633667,0.8674432039260864,-0.03406369313597679,0.9637256860733032,0.46303001046180725,1.019088625907898,0.30678802728652954,0.6354290246963501,0.39206409454345703,1.0695310831069946,0.055153146386146545,0.875397264957428,0.45331650972366333,1.0449905395507812,0.3193274736404419,0.59959477186203,0.38185542821884155,1.1059728860855103,0.05354143679141998,0.5736389756202698,0.49885913729667664,1.0887176990509033,0.24432291090488434,0.6073384881019592,0.41795268654823303,1.1772493124008179,-0.05319777876138687,0.7798271179199219
66,0.47699639201164246,0.19979114830493927,-0.4568755030632019,0.9999947547912598,0.4788411557674408,0.17613959312438965,-0.43677854537963867,0.9999887347221375,0.4817046523094177,0.17676685750484467,-0.43681031465530396,0.9999868273735046,0.48396050930023193,0.17723964154720306,-0.4368327558040619,0.9999837279319763,0.46783143281936646,0.17418380081653595,-0.45104074478149414,0.9999911189079285,0.4621231257915497,0.17306530475616455,-0.4511527419090271,0.9999914765357971,0.4563852846622467,0.17214003205299377,-0.45117565989494324,0.9999898672103882,0.4799148440361023,0.18764163553714752,-0.2978329062461853,0.999981164932251,0.4409993886947632,0.18311798572540283,-0.36422935128211975,0.9999920725822449,0.4804649353027344,0.22297993302345276,-0.40296581387519836,0.9999932050704956,0.46701839566230774,0.2233329564332962,-0.42173025012016296,0.9999958872795105,0.5039317011833191,0.33502137660980225,-0.14717978239059448,0.9999407529830933,0.3906514048576355,0.3225623667240143,-0.3282455801963806,0.9999639987945557,0.5232135653495789,0.4982789158821106,-0.06231357529759407,0.975629448890686,0.39707690477371216,0.5295543670654297,-0.3152179419994354,0.9965248703956604,0.5388622879981995,0.6372556686401367,-0.16186685860157013,0.9851575493812561,0.42020222544670105,0.6928033232688904,-0.36793503165245056,0.9865461587905884,0.5432671904563904,0.6753842830657959,-0.19709664583206177,0.968319833278656,0.42721322178840637,0.7381041646003723,-0.40331608057022095,0.9719251394271851,0.5408945679664612,0.6753162145614624,-0.23909133672714233,0.9714587330818176,0.438225120306015,0.7307494282722473,-0.42587584257125854,0.9737845063209534,0.5365959405899048,0.66166090965271,-0.1824493110179901,0.9708128571510315,0.4390290677547455,0.7088952660560608,-0.3752148449420929,0.9703376293182373,0.46333396434783936,0.6328147053718567,0.05243903025984764,0.9984670281410217,0.39979204535484314,0.6410579085350037,-0.0523163266479969,0.9993982911109924,0.47098350524902344,0.8537996411323547,0.11286544799804688,0.8639298677444458,0.3963122069835663,0.8730288743972778,-0.03824136033654213,0.9629427194595337,0.4643090069293976,1.0248875617980957,0.317202091217041,0.6271281838417053,0.3918352723121643,1.0744279623031616,0.03971226140856743,0.872235119342804,0.4537549316883087,1.0617417097091675,0.3314080834388733,0.5949751138687134,0.3804779648780823,1.1219638586044312,0.039269473403692245,0.5680251717567444,0.5014737248420715,1.1062415838241577,0.2501073479652405,0.5957674384117126,0.4175649881362915,1.1931688785552979,-0.0906967893242836,0.7711539268493652
67,0.4777851700782776,0.20001724362373352,-0.4655783474445343,0.9999938607215881,0.47936296463012695,0.1762395203113556,-0.4468859136104584,0.9999868273735046,0.4822312891483307,0.17686931788921356,-0.44691136479377747,0.999984860420227,0.4844801723957062,0.17733873426914215,-0.4469689726829529,0.9999815821647644,0.46831178665161133,0.1743442267179489,-0.4604775607585907,0.9999894499778748,0.4625416696071625,0.17328312993049622,-0.4605899751186371,0.9999899864196777,0.4567627012729645,0.1724507361650467,-0.4606201946735382,0.999988317489624,0.48053890466690063,0.18794509768486023,-0.31443217396736145,0.9999773502349854,0.44129523634910583,0.184012770652771,-0.3770727515220642,0.9999908208847046,0.4815433919429779,0.22343413531780243,-0.41359278559684753,0.9999921917915344,0.4678570628166199,0.22393764555454254,-0.43140825629234314,0.9999952912330627,0.5046312808990479,0.3358817994594574,-0.16557630896568298,0.9999232292175293,0.39110857248306274,0.32288429141044617,-0.3440052270889282,0.999961793422699,0.5213004350662231,0.5049798488616943,-0.08912692219018936,0.971036970615387,0.39889541268348694,0.527990460395813,-0.3367506265640259,0.9964437484741211,0.5345438718795776,0.6441137194633484,-0.1816081404685974,0.9781215190887451,0.4340829849243164,0.6884130835533142,-0.38798272609710693,0.9852750301361084,0.5393853783607483,0.6819304823875427,-0.21062207221984863,0.9559994339942932,0.44501906633377075,0.7309705018997192,-0.4249359369277954,0.9691828489303589,0.5352277755737305,0.6819968223571777,-0.2501812279224396,0.959965169429779,0.4563371241092682,0.7204036712646484,-0.4420709013938904,0.9710786938667297,0.5307196378707886,0.6703037619590759,-0.20066387951374054,0.9595214128494263,0.45480358600616455,0.7017203569412231,-0.3940563499927521,0.9672502279281616,0.46178847551345825,0.6324208378791809,0.05234814062714577,0.9981939792633057,0.398588627576828,0.6409986615180969,-0.05220886692404747,0.9993135333061218,0.4707689583301544,0.8541085720062256,0.09171866625547409,0.852811872959137,0.39634981751441956,0.8717238306999207,-0.04203874245285988,0.961892306804657,0.46504396200180054,1.0271284580230713,0.28869712352752686,0.6165321469306946,0.391324907541275,1.079193115234375,0.02706030383706093,0.8705018758773804,0.4541049599647522,1.0667784214019775,0.3018752932548523,0.5829050540924072,0.37853002548217773,1.1310069561004639,0.02689414657652378,0.5635209083557129,0.5024344325065613,1.112364411354065,0.21932461857795715,0.5827003717422485,0.41744157671928406,1.196242094039917,-0.11284437030553818,0.7654130458831787
68,0.47822272777557373,0.2000264823436737,-0.4297112822532654,0.9999919533729553,0.47969549894332886,0.17621491849422455,-0.4085899293422699,0.9999830722808838,0.48260974884033203,0.17684277892112732,-0.40862512588500977,0.9999812245368958,0.4849458336830139,0.17731110751628876,-0.40866464376449585,0.9999777674674988,0.4686358571052551,0.17433756589889526,-0.42266449332237244,0.99998539686203,0.4628543257713318,0.17331232130527496,-0.42274388670921326,0.9999862313270569,0.45697954297065735,0.17257694900035858,-0.42274996638298035,0.9999837875366211,0.4810549020767212,0.18800176680088043,-0.27702024579048157,0.9999713897705078,0.4415903389453888,0.18484722077846527,-0.33987191319465637,0.9999873638153076,0.48217132687568665,0.2236003428697586,-0.3768703043460846,0.9999901056289673,0.46846431493759155,0.22409646213054657,-0.3955003023147583,0.999993622303009,0.5049183368682861,0.3361024856567383,-0.1396634429693222,0.9999094009399414,0.3923894762992859,0.32237887382507324,-0.31233319640159607,0.9999561309814453,0.5172544121742249,0.5063111186027527,-0.07145628333091736,0.9660428166389465,0.4014112651348114,0.5212973952293396,-0.30870458483695984,0.9960373640060425,0.5290287733078003,0.6443700790405273,-0.1749812662601471,0.9725056886672974,0.43267807364463806,0.6811097860336304,-0.3650553524494171,0.9827645421028137,0.5326445698738098,0.6802247166633606,-0.2082020342350006,0.9465444087982178,0.43908601999282837,0.7246711850166321,-0.40153768658638,0.9649045467376709,0.5286068916320801,0.6806433796882629,-0.24236378073692322,0.9511351585388184,0.4505194425582886,0.7189494371414185,-0.42365333437919617,0.9669715762138367,0.5246763825416565,0.6698771119117737,-0.19652390480041504,0.9509457349777222,0.4502236545085907,0.7003886699676514,-0.37356314063072205,0.9629802107810974,0.46065789461135864,0.6324841380119324,0.052361276000738144,0.9979645609855652,0.3972378671169281,0.6388130187988281,-0.05221470072865486,0.9991984367370605,0.4707391858100891,0.8565332293510437,0.08295890688896179,0.8403617143630981,0.3960559070110321,0.8710319399833679,-0.044466059654951096,0.960401713848114,0.46505990624427795,1.0313924551010132,0.2570911645889282,0.6032846570014954,0.38599303364753723,1.0926122665405273,0.02266555093228817,0.8642564415931702,0.45239824056625366,1.0726743936538696,0.2676871418952942,0.5697609782218933,0.3747982084751129,1.1277961730957031,0.02313944883644581,0.5543190240859985,0.500776469707489,1.1163911819458008,0.18526512384414673,0.5652384161949158,0.41722288727760315,1.1931955814361572,-0.115443155169487,0.7523095607757568
